vid,frame,x1,y1,x2,y2,score,label
S102T2,33.0,337.6559753417969,196.62652587890625,812.1801147460938,614.2966918945312,0.13111819326877594,muscle
S102T2,33.0,459.3089599609375,191.71722412109375,634.7976684570312,306.1427001953125,0.13044792413711548,string
S102T2,33.0,514.77197265625,419.67303466796875,840.533447265625,929.0590209960938,0.1233237087726593,muscle
S102T2,33.0,272.1817321777344,165.21690368652344,712.9314575195312,431.4861145019531,0.12111502885818481,suction
S102T2,33.0,452.5892028808594,169.08193969726562,593.2157592773438,359.5929260253906,0.12026230990886688,grasper
S102T2,33.0,503.30987548828125,180.59727478027344,725.1431274414062,345.4230041503906,0.11604629456996918,suction
S102T2,33.0,456.0523681640625,188.7495574951172,780.2086791992188,403.0347900390625,0.11237162351608276,muscle
S102T2,33.0,518.1102294921875,172.5919647216797,710.4608764648438,319.39404296875,0.1105780228972435,cottonoid
S102T2,33.0,222.51097106933594,243.3494873046875,710.7349243164062,814.462890625,0.10737519711256027,muscle
S102T2,33.0,447.2388000488281,0.0,619.8169555664062,266.13909912109375,0.10272687673568726,suction
S102T2,33.0,410.7020568847656,369.7198181152344,719.94287109375,751.4810180664062,0.10201318562030792,string
S102T2,33.0,471.4307861328125,142.63565063476562,602.8041381835938,336.4407043457031,0.10050638020038605,string
S102T2,33.0,428.9544677734375,133.61572265625,676.5023193359375,341.063720703125,0.09611723572015762,grasper
S102T2,33.0,607.692626953125,621.8970947265625,890.7144775390625,1011.3861083984375,0.09526635706424713,grasper
S102T2,33.0,521.1785888671875,285.43157958984375,951.60986328125,752.084716796875,0.09340468794107437,cottonoid
S102T2,33.0,657.0797729492188,638.6929931640625,1080.5687255859375,968.1428833007812,0.0879921093583107,grasper
S102T2,33.0,358.9263000488281,139.20449829101562,808.7244873046875,473.3974914550781,0.08590022474527359,grasper
S102T2,33.0,517.079833984375,145.9440460205078,666.0521850585938,275.6446533203125,0.08577270805835724,cottonoid
S102T2,33.0,405.98944091796875,198.54249572753906,819.531494140625,652.0994262695312,0.08533328771591187,string
S102T2,33.0,518.1102294921875,172.5919647216797,710.4608764648438,319.39404296875,0.08415952324867249,muscle
S102T2,33.0,380.16766357421875,275.99151611328125,671.1631469726562,468.0084533691406,0.08378665894269943,grasper
S102T2,33.0,541.09716796875,148.2000732421875,679.4686889648438,319.6867980957031,0.0815485492348671,grasper
S102T2,33.0,559.4661865234375,325.0086975097656,930.6719970703125,844.6005249023438,0.08133862167596817,muscle
S102T2,33.0,452.5892028808594,169.08193969726562,593.2157592773438,359.5929260253906,0.08022362738847733,suction
S102T2,33.0,591.4647827148438,151.71505737304688,862.5225830078125,437.5717468261719,0.07959108054637909,cottonoid
S102T2,33.0,384.7658386230469,326.1560974121094,605.4420166015625,577.3551635742188,0.07903282344341278,grasper
S102T2,33.0,544.2789306640625,146.79290771484375,912.37646484375,457.94268798828125,0.07896173745393753,grasper
S102T2,33.0,434.4434509277344,218.29920959472656,631.863037109375,375.6938781738281,0.07886318117380142,drill
S102T2,33.0,439.7752380371094,133.50680541992188,651.9615478515625,312.53875732421875,0.07721482962369919,suction
S102T2,33.0,548.0695190429688,475.5390930175781,825.1770629882812,913.9483642578125,0.07676932960748672,grasper
S102T2,33.0,508.2862243652344,229.83006286621094,706.4248046875,403.9269714355469,0.07669592648744583,string
S102T2,33.0,390.3742370605469,64.90611267089844,618.505859375,370.98822021484375,0.07650608569383621,grasper
S102T2,33.0,508.57421875,254.15005493164062,818.6701049804688,612.5867919921875,0.07634298503398895,grasper
S102T2,33.0,555.91552734375,187.90672302246094,745.1979370117188,379.82696533203125,0.074674092233181,string
S102T2,33.0,272.5491943359375,174.32318115234375,837.0131225585938,671.5877685546875,0.07412194460630417,suction
S102T2,33.0,527.6174926757812,195.28665161132812,854.9573364257812,466.7373962402344,0.07402440905570984,muscle
S102T2,33.0,577.8533325195312,371.4475402832031,812.5552368164062,712.5873413085938,0.07361222058534622,cottonoid
S102T2,33.0,263.8509521484375,214.93975830078125,616.8933715820312,630.1138305664062,0.07246365398168564,muscle
S102T2,33.0,584.3875732421875,585.4891357421875,841.642333984375,1030.3416748046875,0.07178227603435516,suction
S102T2,33.0,222.51097106933594,243.3494873046875,710.7349243164062,814.462890625,0.07159693539142609,cottonoid
S102T2,33.0,805.3665771484375,694.6957397460938,1287.2623291015625,1078.8297119140625,0.07096505910158157,string
S102T2,33.0,563.6990356445312,220.58343505859375,758.6624755859375,410.5484313964844,0.07037684321403503,suction
S102T2,33.0,499.2695617675781,53.551544189453125,746.2250366210938,361.82373046875,0.06874719262123108,grasper
S102T2,33.0,698.9861450195312,653.9514770507812,1114.0994873046875,1055.99609375,0.06701778620481491,muscle
S102T2,33.0,420.2793273925781,241.1654510498047,711.8741455078125,466.65093994140625,0.06686455011367798,suction
S102T2,33.0,579.0296020507812,251.12933349609375,803.941162109375,521.2239990234375,0.06568620353937149,muscle
S102T2,33.0,623.290771484375,523.4262084960938,886.765380859375,939.3720703125,0.06555822491645813,cottonoid
S102T2,33.0,425.08819580078125,217.6959991455078,569.88427734375,333.08709716796875,0.06475012749433517,string
S102T2,33.0,508.4183044433594,87.27070617675781,627.4613037109375,264.0976257324219,0.06461219489574432,string
S102T2,33.0,486.228759765625,177.6655731201172,614.1288452148438,257.1346740722656,0.0640663206577301,string
S102T2,33.0,607.692626953125,621.8970947265625,890.7144775390625,1011.3861083984375,0.06363019347190857,string
S102T2,33.0,517.079833984375,145.9440460205078,666.0521850585938,275.6446533203125,0.06359937787055969,muscle
S102T2,33.0,520.3313598632812,473.3570861816406,842.57958984375,881.2858276367188,0.06355953216552734,string
S102T2,33.0,341.160400390625,389.8134765625,875.8528442382812,879.778564453125,0.06316375732421875,cottonoid
S102T2,33.0,466.46563720703125,159.1101531982422,628.623046875,320.8865966796875,0.06183083355426788,cottonoid
S102T2,33.0,508.2862243652344,229.83006286621094,706.4248046875,403.9269714355469,0.06170155853033066,grasper
S102T2,33.0,698.9861450195312,653.9514770507812,1114.0994873046875,1055.99609375,0.061321452260017395,cottonoid
S102T2,33.0,372.2242736816406,83.15794372558594,827.9306640625,445.18707275390625,0.061018168926239014,suction
S102T2,33.0,501.8837585449219,157.63185119628906,649.0381469726562,244.71231079101562,0.060314178466796875,string
S102T2,33.0,592.7328491210938,527.5147705078125,908.99755859375,895.5783081054688,0.060174647718667984,muscle
S102T2,33.0,801.4114379882812,680.5151977539062,1283.2322998046875,1076.5693359375,0.05966034531593323,drill
S102T2,33.0,542.8844604492188,245.7264862060547,809.0311889648438,482.3642272949219,0.05892366170883179,cottonoid
S102T2,33.0,272.1817321777344,165.21690368652344,712.9314575195312,431.4861145019531,0.05866629257798195,muscle
S102T2,33.0,538.3343505859375,126.8780288696289,828.5715942382812,343.1591796875,0.058630239218473434,cottonoid
S102T2,33.0,689.2113037109375,0.0,920.5675659179688,333.9674072265625,0.05843392759561539,suction
S102T2,33.0,651.4387817382812,629.7805786132812,1144.7591552734375,1031.5224609375,0.058197278529405594,suction
S102T2,33.0,411.9896240234375,159.06553649902344,667.1150512695312,379.6061706542969,0.057353291660547256,muscle
S102T2,33.0,624.6848754882812,269.94073486328125,852.3280639648438,660.8258056640625,0.05710544437170029,cottonoid
S102T2,33.0,529.6226196289062,363.3116149902344,793.6890869140625,746.38037109375,0.05588630586862564,string
S102T2,33.0,511.4554138183594,403.8896179199219,992.894775390625,956.8587036132812,0.05572891607880592,cottonoid
S102T2,33.0,363.42193603515625,292.5091552734375,651.3158569335938,637.5335083007812,0.055670008063316345,suction
S102T2,34.0,514.3187866210938,486.9426574707031,939.5307006835938,1073.1475830078125,0.9089943766593933,grasper
S102T2,34.0,520.1605224609375,481.11639404296875,953.0047607421875,1068.727783203125,0.30296197533607483,suction
S102T2,34.0,519.9909057617188,492.7106628417969,944.13623046875,1071.7066650390625,0.17856575548648834,drill
S102T2,34.0,1316.5528564453125,583.041748046875,1402.0032958984375,701.9522094726562,0.1500994712114334,string
S102T2,34.0,512.9058227539062,89.78443908691406,1155.1177978515625,814.9782104492188,0.1291397362947464,cottonoid
S102T2,34.0,624.1100463867188,8.444159507751465,1160.6683349609375,587.9627075195312,0.11363528668880463,muscle
S102T2,34.0,513.369384765625,375.04315185546875,1052.6787109375,1022.6769409179688,0.11190475523471832,cottonoid
S102T2,34.0,688.0139770507812,441.35931396484375,1032.1646728515625,809.485595703125,0.09505409747362137,cottonoid
S102T2,34.0,474.8685302734375,454.6106872558594,932.1459350585938,1078.8297119140625,0.09048805385828018,string
S102T2,34.0,513.369384765625,375.04315185546875,1052.6787109375,1022.6769409179688,0.08563773334026337,muscle
S102T2,34.0,674.18798828125,456.0083312988281,1001.93798828125,957.5249633789062,0.0830719843506813,grasper
S102T2,34.0,514.3187866210938,486.9426574707031,939.5307006835938,1073.1475830078125,0.07825533300638199,tool
S102T2,34.0,1303.4854736328125,501.56500244140625,1404.845947265625,700.90771484375,0.07593747228384018,string
S102T2,34.0,427.1077575683594,113.93791961669922,1033.372314453125,858.3139038085938,0.06953707337379456,muscle
S102T2,34.0,602.292236328125,190.9514617919922,1017.5626220703125,628.5844116210938,0.06883970648050308,muscle
S102T2,34.0,658.54443359375,501.05523681640625,1273.6812744140625,1078.8297119140625,0.06781473010778427,suction
S102T2,34.0,1295.1094970703125,503.8285217285156,1411.2393798828125,689.745849609375,0.0630250796675682,cottonoid
S102T2,34.0,550.4928588867188,224.74456787109375,1023.4583129882812,907.8787841796875,0.0618099644780159,suction
S102T2,34.0,485.1377258300781,386.6056823730469,1108.272705078125,957.1834106445312,0.05675755813717842,grasper
S102T2,34.0,607.0410766601562,341.3883361816406,1001.7291870117188,703.0670776367188,0.05652651563286781,cottonoid
S102T2,34.0,1290.2935791015625,449.1069641113281,1411.417724609375,695.5134887695312,0.05566176772117615,suction
S102T2,34.0,291.8746337890625,600.5391845703125,871.7129516601562,1078.8297119140625,0.05355095863342285,grasper
S102T2,34.0,1280.405029296875,559.9400024414062,1395.8946533203125,714.8924560546875,0.05271370708942413,suction
S102T2,34.0,826.2196655273438,504.4259033203125,1088.1737060546875,1014.6622924804688,0.052013225853443146,muscle
S102T2,34.0,658.54443359375,501.05523681640625,1273.6812744140625,1078.8297119140625,0.05170576274394989,grasper
S102T2,34.0,1315.166259765625,580.1700439453125,1398.905517578125,703.220703125,0.05112537369132042,cottonoid
S102T2,34.0,445.5313415527344,120.34058380126953,982.80810546875,971.5127563476562,0.050364308059215546,string
S102T2,34.0,812.7310791015625,459.5589904785156,1089.8614501953125,911.9351806640625,0.05027202144265175,cottonoid
S102T2,35.0,714.2581176757812,506.13494873046875,1127.677734375,1077.23193359375,0.928638219833374,grasper
S102T2,35.0,607.4827270507812,475.09423828125,842.2471923828125,1009.4277954101562,0.7054997682571411,string
S102T2,35.0,641.8258056640625,495.3216552734375,933.653564453125,1054.669189453125,0.27622851729393005,grasper
S102T2,35.0,617.5596923828125,457.4499816894531,1009.3092651367188,1063.093994140625,0.2656944990158081,string
S102T2,35.0,602.8707275390625,479.31060791015625,840.87548828125,1008.86083984375,0.217810720205307,suction
S102T2,35.0,682.9090576171875,470.72705078125,897.0602416992188,951.7571411132812,0.18893858790397644,string
S102T2,35.0,602.7753295898438,479.39312744140625,840.4672241210938,1000.10986328125,0.1808859407901764,cottonoid
S102T2,35.0,714.9613647460938,491.70501708984375,1126.02978515625,1078.8297119140625,0.15119998157024384,tool
S102T2,35.0,713.0284423828125,504.7193298339844,1113.37060546875,1078.8297119140625,0.14196789264678955,suction
S102T2,35.0,734.4439086914062,519.58251953125,1133.592529296875,1078.725830078125,0.12784674763679504,string
S102T2,35.0,723.4537963867188,495.4128112792969,1122.7662353515625,1078.8297119140625,0.11994921416044235,drill
S102T2,35.0,957.2073364257812,483.23468017578125,1067.2860107421875,652.138916015625,0.11890341341495514,suction
S102T2,35.0,712.9752197265625,493.7710266113281,972.5689086914062,1050.593505859375,0.11846128851175308,cottonoid
S102T2,35.0,592.01806640625,480.41339111328125,830.2564697265625,994.3234252929688,0.11578719317913055,grasper
S102T2,35.0,954.3555297851562,494.1273193359375,1070.0897216796875,670.3949584960938,0.11445674300193787,string
S102T2,35.0,669.2747802734375,463.4844665527344,864.0556640625,770.0195922851562,0.10308388620615005,string
S102T2,35.0,756.2808227539062,470.009033203125,1065.4700927734375,874.4622192382812,0.09426338225603104,cottonoid
S102T2,35.0,550.50244140625,531.8385620117188,772.1815795898438,991.3572387695312,0.0914885401725769,string
S102T2,35.0,703.3841552734375,506.1137390136719,990.7066040039062,1021.0477294921875,0.08620433509349823,muscle
S102T2,35.0,764.4508056640625,465.9786682128906,1060.73193359375,802.2722778320312,0.07423962652683258,suction
S102T2,35.0,984.93798828125,529.1441650390625,1104.02783203125,736.9006958007812,0.07324831932783127,string
S102T2,35.0,947.9874877929688,515.5949096679688,1082.1995849609375,679.853515625,0.07138971239328384,cottonoid
S102T2,35.0,545.8193359375,553.9527587890625,757.0909423828125,997.163818359375,0.07028259336948395,suction
S102T2,35.0,721.6240234375,458.8463134765625,1027.0,837.3997802734375,0.06881371140480042,string
S102T2,35.0,875.8855590820312,513.6969604492188,1448.0765380859375,1078.8297119140625,0.06851758807897568,grasper
S102T2,35.0,904.5895385742188,495.2392578125,1044.8341064453125,642.2269897460938,0.06585182994604111,string
S102T2,35.0,677.1076049804688,448.41986083984375,958.6005249023438,787.277099609375,0.06519269943237305,cottonoid
S102T2,35.0,766.6943969726562,498.9269714355469,1164.968505859375,1078.8297119140625,0.06487073004245758,cottonoid
S102T2,35.0,839.643310546875,708.7689208984375,1181.1187744140625,1078.8297119140625,0.06188381835818291,string
S102T2,35.0,562.392578125,739.7660522460938,691.7034301757812,1001.6779174804688,0.06138736382126808,suction
S102T2,35.0,466.1892395019531,344.57012939453125,831.9844360351562,1040.4931640625,0.06055131554603577,string
S102T2,35.0,735.84814453125,489.7442626953125,889.5911254882812,679.9710693359375,0.06035957857966423,string
S102T2,35.0,819.7427368164062,473.16839599609375,1054.084716796875,703.2062377929688,0.059371091425418854,cottonoid
S102T2,35.0,950.1892700195312,561.9996337890625,1142.8583984375,696.3508911132812,0.058907002210617065,string
S102T2,35.0,834.9412841796875,490.1314392089844,1026.8494873046875,617.9054565429688,0.05872708559036255,string
S102T2,35.0,545.8193359375,553.9527587890625,757.0909423828125,997.163818359375,0.05855584517121315,cottonoid
S102T2,35.0,541.080078125,698.972412109375,872.1195678710938,1078.8297119140625,0.05758851766586304,string
S102T2,35.0,989.9888916015625,660.9277954101562,1301.7431640625,1062.59814453125,0.05700443685054779,suction
S102T2,35.0,875.8855590820312,513.6969604492188,1448.0765380859375,1078.8297119140625,0.056953754276037216,suction
S102T2,35.0,677.4849853515625,490.8231201171875,923.669921875,1056.162353515625,0.056854069232940674,suction
S102T2,35.0,977.1356201171875,507.3905334472656,1100.9267578125,708.9574584960938,0.05633116886019707,suction
S102T2,35.0,945.8250122070312,505.2652893066406,1076.916259765625,657.4883422851562,0.05488496273756027,grasper
S102T2,35.0,945.8250122070312,505.2652893066406,1076.916259765625,657.4883422851562,0.05449133366346359,muscle
S102T2,35.0,731.58544921875,511.89422607421875,1107.6092529296875,879.3702392578125,0.054317500442266464,muscle
S102T2,35.0,674.4527587890625,425.9339294433594,981.849609375,698.4569702148438,0.05270834267139435,string
S102T2,35.0,565.6355590820312,445.7763671875,890.0302734375,740.9789428710938,0.05270128324627876,cottonoid
S102T2,35.0,623.6581420898438,779.21240234375,1029.5067138671875,1078.8297119140625,0.05226607620716095,string
S102T2,35.0,971.337158203125,543.9842529296875,1119.671875,716.943115234375,0.051970332860946655,cottonoid
S102T2,35.0,586.7830810546875,498.3202819824219,824.4783325195312,989.7041625976562,0.051815200597047806,muscle
S102T2,35.0,630.9496459960938,473.5316467285156,974.620361328125,1033.3509521484375,0.05046930909156799,tool
S102T2,35.0,767.56494140625,475.31292724609375,1052.44921875,912.6748046875,0.05025162920355797,grasper
S102T2,36.0,594.59716796875,494.078125,972.5643310546875,1078.8297119140625,0.9275040030479431,grasper
S102T2,36.0,579.8935546875,624.0867309570312,725.635498046875,837.3626708984375,0.6205644011497498,string
S102T2,36.0,571.8259887695312,541.7079467773438,849.5335083007812,869.2250366210938,0.3145189881324768,string
S102T2,36.0,592.1597900390625,499.5414733886719,972.3997802734375,1078.8297119140625,0.2875235080718994,suction
S102T2,36.0,581.8650512695312,644.5338134765625,720.75537109375,887.8660888671875,0.26536646485328674,suction
S102T2,36.0,968.1683959960938,731.8678588867188,1149.03076171875,1072.7193603515625,0.23808027803897858,suction
S102T2,36.0,579.8935546875,624.0867309570312,725.635498046875,837.3626708984375,0.22491128742694855,grasper
S102T2,36.0,575.9356689453125,622.6116943359375,738.3455200195312,828.7410888671875,0.20924465358257294,cottonoid
S102T2,36.0,588.3374633789062,489.65972900390625,976.5386352539062,1073.111083984375,0.1747841089963913,drill
S102T2,36.0,596.9013061523438,531.9409790039062,941.58544921875,1023.2036743164062,0.15791887044906616,string
S102T2,36.0,577.891845703125,635.3844604492188,763.44384765625,961.593017578125,0.1515122354030609,string
S102T2,36.0,965.2662963867188,735.9734497070312,1147.1239013671875,1072.1456298828125,0.1419236958026886,string
S102T2,36.0,552.0227661132812,525.9141235351562,935.1141357421875,877.4602661132812,0.13628287613391876,cottonoid
S102T2,36.0,575.9356689453125,622.6116943359375,738.3455200195312,828.7410888671875,0.1334092915058136,muscle
S102T2,36.0,967.8668212890625,734.9286499023438,1150.5487060546875,1078.6553955078125,0.1317853182554245,grasper
S102T2,36.0,579.8233642578125,512.1804809570312,880.8104858398438,846.8863525390625,0.12530986964702606,grasper
S102T2,36.0,536.1253051757812,471.66156005859375,759.6976928710938,823.23681640625,0.11967519670724869,string
S102T2,36.0,607.9963989257812,474.8302917480469,909.4240112304688,869.512939453125,0.11849632859230042,suction
S102T2,36.0,592.1258544921875,495.2361145019531,975.5338134765625,1078.8297119140625,0.10677208751440048,tool
S102T2,36.0,559.063720703125,565.0697021484375,940.27099609375,944.6355590820312,0.10139454901218414,muscle
S102T2,36.0,488.518798828125,583.4380493164062,720.59423828125,851.10009765625,0.09986501932144165,string
S102T2,36.0,652.1502075195312,661.18310546875,1006.9010009765625,1078.8297119140625,0.09318821877241135,string
S102T2,36.0,488.518798828125,583.4380493164062,720.59423828125,851.10009765625,0.09288357198238373,cottonoid
S102T2,36.0,967.8668212890625,734.9286499023438,1150.5487060546875,1078.6553955078125,0.0920458734035492,cottonoid
S102T2,36.0,499.3688049316406,616.3442993164062,707.5035400390625,858.293212890625,0.08681003749370575,suction
S102T2,36.0,565.9127807617188,697.1600952148438,695.17919921875,819.968017578125,0.08401817083358765,string
S102T2,36.0,433.2973327636719,352.6979675292969,944.766845703125,1031.377685546875,0.08023858070373535,grasper
S102T2,36.0,601.036865234375,652.0540771484375,808.5922241210938,794.4085693359375,0.0792127177119255,string
S102T2,36.0,608.779541015625,565.5661010742188,970.3011474609375,1075.8309326171875,0.07919400185346603,cottonoid
S102T2,36.0,548.18603515625,634.3905029296875,666.6676025390625,836.3895263671875,0.07809898257255554,string
S102T2,36.0,703.234375,492.3787841796875,1254.6961669921875,1078.8297119140625,0.07543109357357025,suction
S102T2,36.0,683.4058227539062,481.20361328125,1011.6304931640625,811.5831298828125,0.07473737746477127,suction
S102T2,36.0,536.1253051757812,471.66156005859375,759.6976928710938,823.23681640625,0.07442904263734818,grasper
S102T2,36.0,433.2973327636719,352.6979675292969,944.766845703125,1031.377685546875,0.0729142352938652,cottonoid
S102T2,36.0,572.9868774414062,544.3963012695312,807.3446044921875,827.0261840820312,0.07261370122432709,cottonoid
S102T2,36.0,446.00836181640625,325.50604248046875,913.2568359375,1060.3680419921875,0.07163375616073608,suction
S102T2,36.0,927.4647827148438,740.1984252929688,1083.65380859375,1032.0650634765625,0.0713145062327385,string
S102T2,36.0,750.802001953125,551.6375732421875,1115.9737548828125,1076.542724609375,0.07131325453519821,string
S102T2,36.0,577.891845703125,635.3844604492188,763.44384765625,961.593017578125,0.06956643611192703,grasper
S102T2,36.0,683.4058227539062,481.20361328125,1011.6304931640625,811.5831298828125,0.06760089099407196,cottonoid
S102T2,36.0,401.0798034667969,622.4243774414062,689.2116088867188,959.512939453125,0.06554381549358368,suction
S102T2,36.0,632.7076416015625,569.5545043945312,750.6959838867188,790.4239501953125,0.06336677074432373,string
S102T2,36.0,534.2525024414062,430.5927429199219,836.4323120117188,766.9566650390625,0.06218254938721657,cottonoid
S102T2,36.0,589.7556762695312,688.3880004882812,994.288818359375,1066.664794921875,0.05992940813302994,muscle
S102T2,36.0,704.5139770507812,593.172119140625,1101.6015625,1077.88818359375,0.05884501338005066,grasper
S102T2,36.0,870.0171508789062,661.9085083007812,1123.947265625,1026.7431640625,0.057086795568466187,cottonoid
S102T2,36.0,433.2973327636719,352.6979675292969,944.766845703125,1031.377685546875,0.05669688433408737,muscle
S102T2,36.0,361.7292785644531,96.91014862060547,939.921630859375,832.99169921875,0.056417517364025116,cottonoid
S102T2,36.0,590.7213134765625,753.34033203125,731.9491577148438,1033.2689208984375,0.054121147841215134,suction
S102T2,36.0,473.5198974609375,537.8621215820312,811.2741088867188,1034.6048583984375,0.05325737223029137,grasper
S102T2,36.0,566.0341796875,537.7335815429688,716.0326538085938,788.7042846679688,0.05287432298064232,string
S102T2,36.0,546.9876098632812,654.3945922851562,683.0003662109375,827.54541015625,0.05054754763841629,cottonoid
S102T2,37.0,429.303955078125,476.5050964355469,842.4633178710938,994.893310546875,0.9609163999557495,grasper
S102T2,37.0,421.4544677734375,476.6716613769531,853.8748779296875,1005.728271484375,0.4408262073993683,suction
S102T2,37.0,428.9817199707031,473.92901611328125,843.2562866210938,1002.6846923828125,0.22219853103160858,drill
S102T2,37.0,728.1619873046875,470.70166015625,1027.219970703125,903.4108276367188,0.21981637179851532,muscle
S102T2,37.0,767.1126098632812,576.5419921875,1023.0897827148438,868.0208740234375,0.20743782818317413,cottonoid
S102T2,37.0,666.1629638671875,454.0492858886719,1041.947021484375,901.7962036132812,0.18303851783275604,cottonoid
S102T2,37.0,501.3778381347656,474.5213317871094,944.0985107421875,961.0897216796875,0.172260120511055,cottonoid
S102T2,37.0,708.2791137695312,696.7764892578125,957.4224853515625,1062.6572265625,0.16713841259479523,suction
S102T2,37.0,501.3778381347656,474.5213317871094,944.0985107421875,961.0897216796875,0.16563506424427032,muscle
S102T2,37.0,730.6640625,611.0234985351562,998.7255859375,1010.7855834960938,0.15693750977516174,cottonoid
S102T2,37.0,687.3677978515625,768.2589111328125,925.0308227539062,1067.9761962890625,0.15506741404533386,cottonoid
S102T2,37.0,730.6640625,611.0234985351562,998.7255859375,1010.7855834960938,0.1427871435880661,grasper
S102T2,37.0,688.1742553710938,743.2125854492188,930.5340576171875,1064.9259033203125,0.12950101494789124,grasper
S102T2,37.0,810.1466064453125,540.1580810546875,1083.5965576171875,947.869873046875,0.12386642396450043,muscle
S102T2,37.0,730.6640625,611.0234985351562,998.7255859375,1010.7855834960938,0.12356732040643692,muscle
S102T2,37.0,688.1742553710938,743.2125854492188,930.5340576171875,1064.9259033203125,0.11672727018594742,muscle
S102T2,37.0,429.303955078125,476.5050964355469,842.4633178710938,994.893310546875,0.11454198509454727,tool
S102T2,37.0,513.6012573242188,458.2095031738281,1052.16650390625,918.23779296875,0.11118929833173752,suction
S102T2,37.0,717.9402465820312,594.1277465820312,1010.208740234375,967.5162353515625,0.1082475557923317,suction
S102T2,37.0,616.7044067382812,342.82037353515625,1088.717529296875,904.345703125,0.09675095230340958,muscle
S102T2,37.0,755.7235107421875,571.873046875,1027.2340087890625,884.3170166015625,0.08729978650808334,string
S102T2,37.0,513.6012573242188,458.2095031738281,1052.16650390625,918.23779296875,0.08528151363134384,grasper
S102T2,37.0,643.3265380859375,529.7385864257812,1175.51904296875,977.0404052734375,0.08434946089982986,muscle
S102T2,37.0,681.4755249023438,774.7908325195312,926.7274169921875,1062.0518798828125,0.0832151547074318,string
S102T2,37.0,519.697021484375,580.031494140625,937.4882202148438,1046.3759765625,0.0807671844959259,grasper
S102T2,37.0,558.9580078125,544.9343872070312,933.9456787109375,1040.140625,0.07607632130384445,suction
S102T2,37.0,789.4981689453125,587.6911010742188,1018.6900634765625,861.325927734375,0.07344795763492584,muscle
S102T2,37.0,761.5313720703125,565.8660278320312,1026.5516357421875,868.345458984375,0.07283402234315872,grasper
S102T2,37.0,672.80078125,643.7334594726562,972.4639892578125,1011.74560546875,0.07143349945545197,string
S102T2,37.0,622.4788208007812,603.3427124023438,895.0647583007812,1032.013671875,0.07129728049039841,cottonoid
S102T2,37.0,662.5192260742188,645.0772705078125,861.7327880859375,992.3483276367188,0.06874419003725052,grasper
S102T2,37.0,727.7792358398438,265.70147705078125,1153.5838623046875,904.9580688476562,0.06787677854299545,cottonoid
S102T2,37.0,622.4788208007812,603.3427124023438,895.0647583007812,1032.013671875,0.06729979813098907,muscle
S102T2,37.0,514.7122802734375,813.4295654296875,878.3997802734375,1045.3929443359375,0.06138796731829643,cottonoid
S102T2,37.0,426.7332458496094,484.8409729003906,842.3172607421875,1005.5057373046875,0.06004779785871506,string
S102T2,37.0,502.1877136230469,668.8162841796875,846.560302734375,1008.1004638671875,0.05646705999970436,cottonoid
S102T2,37.0,662.6340942382812,108.61026000976562,922.8614501953125,531.6744995117188,0.05336340144276619,muscle
S102T2,37.0,837.3574829101562,444.5836181640625,1227.4969482421875,926.851318359375,0.05328866094350815,muscle
S102T2,37.0,383.2811279296875,596.7079467773438,734.8615112304688,1027.3294677734375,0.05269695445895195,grasper
S102T2,37.0,572.3029174804688,562.2984008789062,1049.927490234375,1070.0107421875,0.05256450176239014,cottonoid
S102T2,37.0,834.887451171875,512.4293212890625,1203.7891845703125,889.7581787109375,0.05186278000473976,cottonoid
S102T2,37.0,381.5168151855469,421.5461120605469,750.4515991210938,861.744873046875,0.05111075937747955,grasper
S102T2,37.0,733.2634887695312,634.5526123046875,902.40283203125,866.9905395507812,0.05110953003168106,string
S102T2,38.0,588.624267578125,536.3331298828125,930.5884399414062,1078.8297119140625,0.8460007309913635,suction
S102T2,38.0,593.7777709960938,543.271240234375,925.558349609375,1078.8297119140625,0.75897216796875,grasper
S102T2,38.0,885.1731567382812,624.3696899414062,1140.5159912109375,955.0153198242188,0.24536874890327454,cottonoid
S102T2,38.0,885.1731567382812,624.3696899414062,1140.5159912109375,955.0153198242188,0.19783641397953033,muscle
S102T2,38.0,763.3400268554688,525.932373046875,1143.73583984375,986.578125,0.14462657272815704,cottonoid
S102T2,38.0,763.3400268554688,525.932373046875,1143.73583984375,986.578125,0.13558411598205566,muscle
S102T2,38.0,736.8596801757812,541.3933715820312,897.4237060546875,697.104248046875,0.12973779439926147,string
S102T2,38.0,693.5130004882812,497.4326477050781,1130.9266357421875,1014.400634765625,0.11768923699855804,suction
S102T2,38.0,596.428955078125,534.5537719726562,929.6143188476562,1069.8499755859375,0.11250323057174683,drill
S102T2,38.0,596.3720703125,548.8095092773438,926.3203735351562,1078.8297119140625,0.1095191165804863,muscle
S102T2,38.0,939.103515625,657.744873046875,1135.7095947265625,941.633544921875,0.09945128113031387,suction
S102T2,38.0,595.749267578125,546.755615234375,919.3367309570312,1078.8297119140625,0.09938716888427734,string
S102T2,38.0,614.676513671875,537.0822143554688,976.1884765625,1059.4136962890625,0.09738188236951828,cottonoid
S102T2,38.0,881.89990234375,627.4458618164062,1135.2100830078125,971.223876953125,0.09474736452102661,grasper
S102T2,38.0,724.0108642578125,495.720703125,830.672607421875,698.8012084960938,0.08378814905881882,string
S102T2,38.0,881.8397827148438,545.4658203125,1161.1229248046875,959.7957763671875,0.08041204512119293,suction
S102T2,38.0,885.1731567382812,624.3696899414062,1140.5159912109375,955.0153198242188,0.07947863638401031,string
